timestamp_iso;device_label;user_agent;run_id;sample_idx;latency_ms;model_url;input_source;notes
2026-04-03T11:19:13.319Z;iphone13 Safari final run;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1";run_1775215150518;9;3.0000;/models/model.tflite;dataset_images;iphone browser tflite test
2026-04-03T11:19:13.336Z;iphone13 Safari final run;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1";run_1775215150518;10;3.0000;/models/model.tflite;dataset_images;iphone browser tflite test
2026-04-03T11:19:13.353Z;iphone13 Safari final run;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1";run_1775215150518;11;3.0000;/models/model.tflite;dataset_images;iphone browser tflite test
2026-04-03T11:19:13.370Z;iphone13 Safari final run;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1";run_1775215150518;12;4.0000;/models/model.tflite;dataset_images;iphone browser tflite test
2026-04-03T11:19:13.387Z;iphone13 Safari final run;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1";run_1775215150518;13;3.0000;/models/model.tflite;dataset_images;iphone browser tflite test
2026-04-03T11:19:13.403Z;iphone13 Safari final run;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1";run_1775215150518;14;3.0000;/models/model.tflite;dataset_images;iphone browser tflite test
2026-04-03T11:19:13.420Z;iphone13 Safari final run;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1";run_1775215150518;15;4.0000;/models/model.tflite;dataset_images;iphone browser tflite test
2026-04-03T11:19:13.437Z;iphone13 Safari final run;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1";run_1775215150518;16;4.0000;/models/model.tflite;dataset_images;iphone browser tflite test
2026-04-03T11:19:13.454Z;iphone13 Safari final run;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1";run_1775215150518;17;4.0000;/models/model.tflite;dataset_images;iphone browser tflite test
2026-04-03T11:19:13.471Z;iphone13 Safari final run;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1";run_1775215150518;18;4.0000;/models/model.tflite;dataset_images;iphone browser tflite test
2026-04-03T11:19:13.487Z;iphone13 Safari final run;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1";run_1775215150518;19;4.0000;/models/model.tflite;dataset_images;iphone browser tflite test
2026-04-03T11:19:13.504Z;iphone13 Safari final run;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1";run_1775215150518;20;4.0000;/models/model.tflite;dataset_images;iphone browser tflite test
